dataset,question_type,config,madp,llm,mean_metric,std_metric,count,ci_lower,ci_upper
Hi-ToM,Order_2,<qLKSiki> Reflection T1,Reflection,<qLKSiki>,0.32,0.4688261722621507,100,0.22811007023661847,0.41188992976338157
Hi-ToM,Order_2,<qLKSiki> Reflection T2,Reflection,<qLKSiki>,0.33,0.4725815626252608,100,0.2373740137254489,0.42262598627455117
Hi-ToM,Order_2,<qLKSiki> Reflection T3,Reflection,<qLKSiki>,0.34,0.4760952285695233,100,0.24668533520037345,0.4333146647996266
Hi-ToM,Order_2,<qLKSiki> Reflection T4,Reflection,<qLKSiki>,0.35,0.4793724854411023,100,0.2560429928535439,0.44395700714645603
Hi-ToM,Order_2,<qLKSiki> Reflection T5,Reflection,<qLKSiki>,0.32,0.4688261722621506,100,0.2281100702366185,0.4118899297633815
Hi-ToM,Order_2,Mixed MoA W5 L5,MoA,Mixed,0.24,0.4292346959909278,100,0.15586999958577816,0.3241300004142218
Hi-ToM,Order_2,Mixed-A MAD R3 S7,MAD,Mixed,0.32,0.4688261722621506,100,0.2281100702366185,0.4118899297633815
Hi-ToM,Order_2,Mixed-A Reflection T5,Reflection,Mixed,0.35,0.4793724854411023,100,0.2560429928535439,0.44395700714645603
Hi-ToM,Order_2,Mixed-B MAD R3 S7,MAD,Mixed,0.33,0.4725815626252608,100,0.2373740137254489,0.42262598627455117
Hi-ToM,Order_2,Mixed-B Reflection T5,Reflection,Mixed,0.33,0.47258156262526074,100,0.23737401372544892,0.4226259862745511
Hi-ToM,Order_3,<Rc3kmmq>,Vanilla,<Rc3kmmq>,0.29,0.45604802157206864,100,0.20061458777187452,0.37938541222812544
Hi-ToM,Order_3,<Rc3kmmq> + CoT,CoT,<Rc3kmmq>,0.32,0.4688261722621506,100,0.2281100702366185,0.4118899297633815
Hi-ToM,Order_3,<Rc3kmmq> MAD R1 S3,MAD,<Rc3kmmq>,0.34,0.4760952285695233,100,0.24668533520037345,0.4333146647996266
Hi-ToM,Order_3,<Rc3kmmq> MAD R1 S5,MAD,<Rc3kmmq>,0.33,0.47258156262526085,100,0.2373740137254489,0.42262598627455117
Hi-ToM,Order_3,<Rc3kmmq> MAD R1 S7,MAD,<Rc3kmmq>,0.36,0.48241815132442173,100,0.26544604234041336,0.4545539576595866
Hi-ToM,Order_3,<Rc3kmmq> MAD R2 S3,MAD,<Rc3kmmq>,0.34,0.4760952285695234,100,0.24668533520037345,0.4333146647996266
Hi-ToM,Order_3,<Rc3kmmq> MAD R2 S5,MAD,<Rc3kmmq>,0.33,0.47258156262526074,100,0.23737401372544892,0.4226259862745511
Hi-ToM,Order_3,<Rc3kmmq> MAD R2 S7,MAD,<Rc3kmmq>,0.41,0.49431107042371025,100,0.31311503019695275,0.5068849698030472
Hi-ToM,Order_3,<Rc3kmmq> MAD R3 S3,MAD,<Rc3kmmq>,0.31,0.4648231987117318,100,0.21889465305250058,0.40110534694749944
Hi-ToM,Order_3,<Rc3kmmq> MAD R3 S5,MAD,<Rc3kmmq>,0.23,0.42295258468165076,100,0.14710129340239647,0.31289870659760355
Hi-ToM,Order_3,<Rc3kmmq> MAD R3 S7,MAD,<Rc3kmmq>,0.4,0.49236596391733095,100,0.30349627107220317,0.4965037289277969
Hi-ToM,Order_3,<Rc3kmmq> MoA W3 L3,MoA,<Rc3kmmq>,0.41,0.49431107042371036,100,0.31311503019695275,0.5068849698030472
Hi-ToM,Order_3,<Rc3kmmq> MoA W3 L4,MoA,<Rc3kmmq>,0.29,0.45604802157206864,100,0.20061458777187452,0.37938541222812544
Hi-ToM,Order_3,<Rc3kmmq> MoA W3 L5,MoA,<Rc3kmmq>,0.36,0.4824181513244218,100,0.26544604234041336,0.4545539576595866
Hi-ToM,Order_3,<Rc3kmmq> MoA W4 L3,MoA,<Rc3kmmq>,0.38,0.48783173121456325,100,0.2843849806819456,0.4756150193180544
Hi-ToM,Order_3,<Rc3kmmq> MoA W4 L4,MoA,<Rc3kmmq>,0.33,0.47258156262526074,100,0.23737401372544892,0.4226259862745511
Hi-ToM,Order_3,<Rc3kmmq> MoA W4 L5,MoA,<Rc3kmmq>,0.32,0.4688261722621507,100,0.22811007023661847,0.41188992976338157
Hi-ToM,Order_3,<Rc3kmmq> MoA W5 L3,MoA,<Rc3kmmq>,0.31,0.4648231987117318,100,0.21889465305250058,0.40110534694749944
Hi-ToM,Order_3,<Rc3kmmq> MoA W5 L4,MoA,<Rc3kmmq>,0.3,0.4605661864718383,100,0.2097290274515197,0.3902709725484803
Hi-ToM,Order_3,<Rc3kmmq> MoA W5 L5,MoA,<Rc3kmmq>,0.34,0.4760952285695233,100,0.24668533520037345,0.4333146647996266
Hi-ToM,Order_3,<Rc3kmmq> Reflection T1,Reflection,<Rc3kmmq>,0.44,0.4988876515698588,100,0.3422180202923077,0.5377819797076924
Hi-ToM,Order_3,<Rc3kmmq> Reflection T2,Reflection,<Rc3kmmq>,0.35,0.4793724854411021,100,0.2560429928535439,0.44395700714645603
Hi-ToM,Order_3,<Rc3kmmq> Reflection T3,Reflection,<Rc3kmmq>,0.32,0.4688261722621506,100,0.2281100702366185,0.4118899297633815
Hi-ToM,Order_3,<Rc3kmmq> Reflection T4,Reflection,<Rc3kmmq>,0.4,0.4923659639173309,100,0.30349627107220317,0.4965037289277969
Hi-ToM,Order_3,<Rc3kmmq> Reflection T5,Reflection,<Rc3kmmq>,0.35,0.47937248544110217,100,0.2560429928535439,0.44395700714645603
Hi-ToM,Order_3,<qLKSiki>,Vanilla,<qLKSiki>,0.28,0.451260859854213,100,0.19155287146857428,0.3684471285314258
Hi-ToM,Order_3,<qLKSiki> + CoT,CoT,<qLKSiki>,0.27,0.4461960433384738,100,0.18254557550565914,0.3574544244943409
Hi-ToM,Order_3,<qLKSiki> MAD R1 S3,MAD,<qLKSiki>,0.36,0.48241815132442184,100,0.2654460423404133,0.45455395765958667
Hi-ToM,Order_3,<qLKSiki> MAD R1 S5,MAD,<qLKSiki>,0.29,0.45604802157206864,100,0.20061458777187452,0.37938541222812544
Hi-ToM,Order_3,<qLKSiki> MAD R1 S7,MAD,<qLKSiki>,0.31,0.4648231987117317,100,0.21889465305250058,0.40110534694749944
Hi-ToM,Order_3,<qLKSiki> MAD R2 S3,MAD,<qLKSiki>,0.31,0.4648231987117316,100,0.2188946530525006,0.4011053469474994
Hi-ToM,Order_3,<qLKSiki> MAD R2 S5,MAD,<qLKSiki>,0.38,0.48783173121456325,100,0.2843849806819456,0.4756150193180544
Hi-ToM,Order_3,<qLKSiki> MAD R2 S7,MAD,<qLKSiki>,0.32,0.46882617226215073,100,0.22811007023661847,0.41188992976338157
Hi-ToM,Order_3,<qLKSiki> MAD R3 S3,MAD,<qLKSiki>,0.34,0.47609522856952335,100,0.24668533520037345,0.4333146647996266
Hi-ToM,Order_3,<qLKSiki> MAD R3 S5,MAD,<qLKSiki>,0.4,0.49236596391733084,100,0.30349627107220317,0.4965037289277969
Hi-ToM,Order_3,<qLKSiki> MAD R3 S7,MAD,<qLKSiki>,0.29,0.45604802157206864,100,0.20061458777187452,0.37938541222812544
Hi-ToM,Order_3,<qLKSiki> MoA W3 L3,MoA,<qLKSiki>,0.25,0.4351941398892446,100,0.16470194858170806,0.33529805141829194
Hi-ToM,Order_3,<qLKSiki> MoA W3 L4,MoA,<qLKSiki>,0.26,0.4408440022768081,100,0.17359457555374563,0.3464054244462544
Hi-ToM,Order_3,<qLKSiki> MoA W3 L5,MoA,<qLKSiki>,0.29,0.4560480215720687,100,0.20061458777187452,0.37938541222812544
Hi-ToM,Order_3,<qLKSiki> MoA W4 L3,MoA,<qLKSiki>,0.3,0.46056618647183833,100,0.20972902745151967,0.3902709725484803
Hi-ToM,Order_3,<qLKSiki> MoA W4 L4,MoA,<qLKSiki>,0.23,0.4229525846816506,100,0.1471012934023965,0.31289870659760355
Hi-ToM,Order_3,<qLKSiki> MoA W4 L5,MoA,<qLKSiki>,0.28,0.451260859854213,100,0.19155287146857428,0.3684471285314258
Hi-ToM,Order_3,<qLKSiki> MoA W5 L3,MoA,<qLKSiki>,0.26,0.44084400227680814,100,0.1735945755537456,0.34640542444625444
Hi-ToM,Order_3,<qLKSiki> MoA W5 L4,MoA,<qLKSiki>,0.25,0.4351941398892446,100,0.16470194858170806,0.33529805141829194
Hi-ToM,Order_3,<qLKSiki> MoA W5 L5,MoA,<qLKSiki>,0.27,0.4461960433384737,100,0.18254557550565917,0.35745442449434084
Hi-ToM,Order_3,<qLKSiki> Reflection T1,Reflection,<qLKSiki>,0.37,0.48523658709390977,100,0.2748936289295937,0.4651063710704063
Hi-ToM,Order_3,<qLKSiki> Reflection T2,Reflection,<qLKSiki>,0.33,0.47258156262526074,100,0.23737401372544892,0.4226259862745511
Hi-ToM,Order_3,<qLKSiki> Reflection T3,Reflection,<qLKSiki>,0.31,0.4648231987117318,100,0.21889465305250058,0.40110534694749944
Hi-ToM,Order_3,<qLKSiki> Reflection T4,Reflection,<qLKSiki>,0.38,0.4878317312145633,100,0.2843849806819456,0.4756150193180544
Hi-ToM,Order_3,<qLKSiki> Reflection T5,Reflection,<qLKSiki>,0.3,0.46056618647183833,100,0.20972902745151967,0.3902709725484803
Hi-ToM,Order_3,Mixed MoA W5 L5,MoA,Mixed,0.24,0.4292346959909279,100,0.15586999958577813,0.32413000041422185
Hi-ToM,Order_3,Mixed-A MAD R3 S7,MAD,Mixed,0.26,0.44084400227680814,100,0.1735945755537456,0.34640542444625444
Hi-ToM,Order_3,Mixed-A Reflection T5,Reflection,Mixed,0.29,0.45604802157206864,100,0.20061458777187452,0.37938541222812544
Hi-ToM,Order_3,Mixed-B MAD R3 S7,MAD,Mixed,0.32,0.4688261722621506,100,0.2281100702366185,0.4118899297633815
Hi-ToM,Order_3,Mixed-B Reflection T5,Reflection,Mixed,0.37,0.4852365870939097,100,0.2748936289295937,0.4651063710704063
Hi-ToM,Order_4,<Rc3kmmq>,Vanilla,<Rc3kmmq>,0.38,0.4878317312145633,100,0.2843849806819456,0.4756150193180544
Hi-ToM,Order_4,<Rc3kmmq> + CoT,CoT,<Rc3kmmq>,0.25,0.43519413988924455,100,0.16470194858170806,0.33529805141829194
Hi-ToM,Order_4,<Rc3kmmq> MAD R1 S3,MAD,<Rc3kmmq>,0.2,0.40201512610368484,100,0.12120503528367779,0.27879496471632226
Hi-ToM,Order_4,<Rc3kmmq> MAD R1 S5,MAD,<Rc3kmmq>,0.23,0.42295258468165065,100,0.14710129340239647,0.31289870659760355
Hi-ToM,Order_4,<Rc3kmmq> MAD R1 S7,MAD,<Rc3kmmq>,0.35,0.47937248544110217,100,0.2560429928535439,0.44395700714645603
Hi-ToM,Order_4,<Rc3kmmq> MAD R2 S3,MAD,<Rc3kmmq>,0.25,0.4351941398892446,100,0.16470194858170806,0.33529805141829194
Hi-ToM,Order_4,<Rc3kmmq> MAD R2 S5,MAD,<Rc3kmmq>,0.2,0.4020151261036849,100,0.12120503528367778,0.27879496471632226
Hi-ToM,Order_4,<Rc3kmmq> MAD R2 S7,MAD,<Rc3kmmq>,0.29,0.4560480215720687,100,0.20061458777187452,0.37938541222812544
Hi-ToM,Order_4,<Rc3kmmq> MAD R3 S3,MAD,<Rc3kmmq>,0.23,0.4229525846816507,100,0.14710129340239647,0.31289870659760355
Hi-ToM,Order_4,<Rc3kmmq> MAD R3 S5,MAD,<Rc3kmmq>,0.27,0.4461960433384738,100,0.18254557550565914,0.3574544244943409
Hi-ToM,Order_4,<Rc3kmmq> MAD R3 S7,MAD,<Rc3kmmq>,0.28,0.45126085985421294,100,0.1915528714685743,0.36844712853142575
Hi-ToM,Order_4,<Rc3kmmq> MoA W3 L3,MoA,<Rc3kmmq>,0.3,0.4605661864718383,100,0.2097290274515197,0.3902709725484803
Hi-ToM,Order_4,<Rc3kmmq> MoA W3 L4,MoA,<Rc3kmmq>,0.31,0.46482319871173167,100,0.21889465305250058,0.40110534694749944
Hi-ToM,Order_4,<Rc3kmmq> MoA W3 L5,MoA,<Rc3kmmq>,0.27,0.4461960433384736,100,0.1825455755056592,0.35745442449434084
Hi-ToM,Order_4,<Rc3kmmq> MoA W4 L3,MoA,<Rc3kmmq>,0.29,0.4560480215720687,100,0.20061458777187452,0.37938541222812544
Hi-ToM,Order_4,<Rc3kmmq> MoA W4 L4,MoA,<Rc3kmmq>,0.24,0.4292346959909278,100,0.15586999958577816,0.3241300004142218
Hi-ToM,Order_4,<Rc3kmmq> MoA W4 L5,MoA,<Rc3kmmq>,0.27,0.44619604333847374,100,0.18254557550565917,0.35745442449434084
Hi-ToM,Order_4,<Rc3kmmq> MoA W5 L3,MoA,<Rc3kmmq>,0.28,0.45126085985421294,100,0.1915528714685743,0.36844712853142575
Hi-ToM,Order_4,<Rc3kmmq> MoA W5 L4,MoA,<Rc3kmmq>,0.27,0.4461960433384737,100,0.18254557550565917,0.35745442449434084
Hi-ToM,Order_4,<Rc3kmmq> MoA W5 L5,MoA,<Rc3kmmq>,0.23,0.42295258468165065,100,0.14710129340239647,0.31289870659760355
Hi-ToM,Order_4,<Rc3kmmq> Reflection T1,Reflection,<Rc3kmmq>,0.26,0.44084400227680814,100,0.1735945755537456,0.34640542444625444
Hi-ToM,Order_4,<Rc3kmmq> Reflection T2,Reflection,<Rc3kmmq>,0.29,0.45604802157206864,100,0.20061458777187452,0.37938541222812544
Hi-ToM,Order_4,<Rc3kmmq> Reflection T3,Reflection,<Rc3kmmq>,0.28,0.45126085985421294,100,0.1915528714685743,0.36844712853142575
Hi-ToM,Order_4,<Rc3kmmq> Reflection T4,Reflection,<Rc3kmmq>,0.3,0.46056618647183817,100,0.20972902745151972,0.39027097254848025
Hi-ToM,Order_4,<Rc3kmmq> Reflection T5,Reflection,<Rc3kmmq>,0.25,0.4351941398892446,100,0.16470194858170806,0.33529805141829194
Hi-ToM,Order_4,<qLKSiki>,Vanilla,<qLKSiki>,0.26,0.440844002276808,100,0.17359457555374563,0.3464054244462544
Hi-ToM,Order_4,<qLKSiki> + CoT,CoT,<qLKSiki>,0.25,0.4351941398892445,100,0.16470194858170809,0.33529805141829194
Hi-ToM,Order_4,<qLKSiki> MAD R1 S3,MAD,<qLKSiki>,0.34,0.47609522856952324,100,0.24668533520037347,0.43331466479962655
Hi-ToM,Order_4,<qLKSiki> MAD R1 S5,MAD,<qLKSiki>,0.33,0.47258156262526074,100,0.23737401372544892,0.4226259862745511
Hi-ToM,Order_4,<qLKSiki> MAD R1 S7,MAD,<qLKSiki>,0.34,0.47609522856952324,100,0.24668533520037347,0.43331466479962655
Hi-ToM,Order_4,<qLKSiki> MAD R2 S3,MAD,<qLKSiki>,0.31,0.4648231987117316,100,0.2188946530525006,0.4011053469474994
Hi-ToM,Order_4,<qLKSiki> MAD R2 S5,MAD,<qLKSiki>,0.34,0.47609522856952324,100,0.24668533520037347,0.43331466479962655
Hi-ToM,Order_4,<qLKSiki> MAD R2 S7,MAD,<qLKSiki>,0.34,0.47609522856952324,100,0.24668533520037347,0.43331466479962655
Hi-ToM,Order_4,<qLKSiki> MAD R3 S3,MAD,<qLKSiki>,0.32,0.4688261722621507,100,0.22811007023661847,0.41188992976338157
Hi-ToM,Order_4,<qLKSiki> MAD R3 S5,MAD,<qLKSiki>,0.32,0.4688261722621507,100,0.22811007023661847,0.41188992976338157
Hi-ToM,Order_4,<qLKSiki> MAD R3 S7,MAD,<qLKSiki>,0.33,0.47258156262526074,100,0.23737401372544892,0.4226259862745511
Hi-ToM,Order_4,<qLKSiki> MoA W3 L3,MoA,<qLKSiki>,0.26,0.4408440022768081,100,0.17359457555374563,0.3464054244462544
Hi-ToM,Order_4,<qLKSiki> MoA W3 L4,MoA,<qLKSiki>,0.27,0.4461960433384737,100,0.18254557550565917,0.35745442449434084
Hi-ToM,Order_4,<qLKSiki> MoA W3 L5,MoA,<qLKSiki>,0.32,0.4688261722621506,100,0.2281100702366185,0.4118899297633815
Hi-ToM,Order_4,<qLKSiki> MoA W4 L3,MoA,<qLKSiki>,0.33,0.47258156262526074,100,0.23737401372544892,0.4226259862745511
Hi-ToM,Order_4,<qLKSiki> MoA W4 L4,MoA,<qLKSiki>,0.31,0.4648231987117317,100,0.21889465305250058,0.40110534694749944
Hi-ToM,Order_4,<qLKSiki> MoA W4 L5,MoA,<qLKSiki>,0.24,0.42923469599092784,100,0.15586999958577813,0.32413000041422185
Hi-ToM,Order_4,<qLKSiki> MoA W5 L3,MoA,<qLKSiki>,0.27,0.4461960433384737,100,0.18254557550565917,0.35745442449434084
Hi-ToM,Order_4,<qLKSiki> MoA W5 L4,MoA,<qLKSiki>,0.2,0.4020151261036848,100,0.12120503528367779,0.27879496471632226
Hi-ToM,Order_4,<qLKSiki> MoA W5 L5,MoA,<qLKSiki>,0.26,0.44084400227680803,100,0.17359457555374563,0.3464054244462544
Hi-ToM,Order_4,<qLKSiki> Reflection T1,Reflection,<qLKSiki>,0.3,0.4605661864718383,100,0.2097290274515197,0.3902709725484803
Hi-ToM,Order_4,<qLKSiki> Reflection T2,Reflection,<qLKSiki>,0.22,0.4163331998932266,100,0.1383986928209276,0.3016013071790724
Hi-ToM,Order_4,<qLKSiki> Reflection T3,Reflection,<qLKSiki>,0.29,0.4560480215720687,100,0.20061458777187452,0.37938541222812544
Hi-ToM,Order_4,<qLKSiki> Reflection T4,Reflection,<qLKSiki>,0.28,0.451260859854213,100,0.19155287146857428,0.3684471285314258
Hi-ToM,Order_4,<qLKSiki> Reflection T5,Reflection,<qLKSiki>,0.34,0.47609522856952324,100,0.24668533520037347,0.43331466479962655
Hi-ToM,Order_4,Mixed MoA W5 L5,MoA,Mixed,0.27,0.4461960433384737,100,0.18254557550565917,0.35745442449434084
Hi-ToM,Order_4,Mixed-A MAD R3 S7,MAD,Mixed,0.3,0.4605661864718383,100,0.2097290274515197,0.3902709725484803
Hi-ToM,Order_4,Mixed-A Reflection T5,Reflection,Mixed,0.28,0.451260859854213,100,0.19155287146857428,0.3684471285314258
Hi-ToM,Order_4,Mixed-B MAD R3 S7,MAD,Mixed,0.29,0.45604802157206864,100,0.20061458777187452,0.37938541222812544
Hi-ToM,Order_4,Mixed-B Reflection T5,Reflection,Mixed,0.38,0.4878317312145633,100,0.2843849806819456,0.4756150193180544
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq>,Vanilla,<Rc3kmmq>,0.3560606060606061,0.4806575610092438,132,0.2740622993534915,0.43805891276772063
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> + CoT,CoT,<Rc3kmmq>,0.696969696969697,0.46131895110350235,132,0.6182704817467789,0.7756689121926151
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> MAD R1 S3,MAD,<Rc3kmmq>,0.7272727272727273,0.4470583938310467,132,0.6510063075447681,0.8035391470006865
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> MAD R1 S5,MAD,<Rc3kmmq>,0.696969696969697,0.46131895110350246,132,0.6182704817467789,0.7756689121926151
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> MAD R1 S7,MAD,<Rc3kmmq>,0.7803030303030303,0.4156186217788768,132,0.7094001131612417,0.8512059474448188
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> MAD R2 S3,MAD,<Rc3kmmq>,0.6893939393939394,0.46450459134742256,132,0.6101512663603692,0.7686366124275097
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> MAD R2 S5,MAD,<Rc3kmmq>,0.8106060606060606,0.3933138862190853,132,0.7435082444255731,0.877703876786548
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> MAD R2 S7,MAD,<Rc3kmmq>,0.7803030303030303,0.4156186217788769,132,0.7094001131612417,0.8512059474448188
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> MAD R3 S3,MAD,<Rc3kmmq>,0.7348484848484849,0.4430954351538452,132,0.6592581304265586,0.8104388392704112
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> MAD R3 S5,MAD,<Rc3kmmq>,0.8181818181818182,0.3871639260327548,132,0.7521331612417188,0.8842304751219177
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> MAD R3 S7,MAD,<Rc3kmmq>,0.7651515151515151,0.4255189644206897,132,0.6925596381382865,0.8377433921647438
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> MoA W3 L3,MoA,<Rc3kmmq>,0.6893939393939394,0.46450459134742245,132,0.6101512663603692,0.7686366124275097
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> MoA W3 L4,MoA,<Rc3kmmq>,0.6590909090909091,0.47582063229246135,132,0.577917763572576,0.7402640546092422
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> MoA W3 L5,MoA,<Rc3kmmq>,0.6590909090909091,0.4758206322924614,132,0.577917763572576,0.7402640546092422
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> MoA W4 L3,MoA,<Rc3kmmq>,0.7045454545454546,0.45798490530871366,132,0.6264150145418061,0.782675894549103
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> MoA W4 L4,MoA,<Rc3kmmq>,0.6439393939393939,0.48065756100924406,132,0.5619410872322793,0.7259377006465085
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> MoA W4 L5,MoA,<Rc3kmmq>,0.6590909090909091,0.4758206322924615,132,0.577917763572576,0.7402640546092422
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> MoA W5 L3,MoA,<Rc3kmmq>,0.6439393939393939,0.4806575610092439,132,0.5619410872322794,0.7259377006465084
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> MoA W5 L4,MoA,<Rc3kmmq>,0.5984848484848485,0.492072242025226,132,0.5145392416812846,0.6824304552884124
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> MoA W5 L5,MoA,<Rc3kmmq>,0.553030303030303,0.49907385889462136,132,0.46789024767526544,0.6381703583853405
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> Reflection T1,Reflection,<Rc3kmmq>,0.7045454545454546,0.4579849053087138,132,0.6264150145418061,0.782675894549103
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> Reflection T2,Reflection,<Rc3kmmq>,0.696969696969697,0.4613189511035024,132,0.6182704817467789,0.7756689121926151
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> Reflection T3,Reflection,<Rc3kmmq>,0.6439393939393939,0.48065756100924395,132,0.5619410872322793,0.7259377006465085
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> Reflection T4,Reflection,<Rc3kmmq>,0.6590909090909091,0.4758206322924615,132,0.577917763572576,0.7402640546092422
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> Reflection T5,Reflection,<Rc3kmmq>,0.696969696969697,0.4613189511035026,132,0.6182704817467789,0.7756689121926151
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki>,Vanilla,<qLKSiki>,0.4015151515151515,0.4920722420252261,132,0.3175695447115876,0.4854607583187154
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> + CoT,CoT,<qLKSiki>,0.5303030303030303,0.50098214896195,132,0.44483742809942467,0.6157686325066358
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> MAD R1 S3,MAD,<qLKSiki>,0.7803030303030303,0.4156186217788768,132,0.7094001131612417,0.8512059474448188
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> MAD R1 S5,MAD,<qLKSiki>,0.7575757575757576,0.4301821400363943,132,0.6841883609756472,0.830963154175868
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> MAD R1 S7,MAD,<qLKSiki>,0.7878787878787878,0.4103676071301506,132,0.7178716733720099,0.8578859023855658
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> MAD R2 S3,MAD,<qLKSiki>,0.8333333333333334,0.3740977270911416,132,0.7695137190115606,0.8971529476551061
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> MAD R2 S5,MAD,<qLKSiki>,0.7803030303030303,0.415618621778877,132,0.7094001131612417,0.8512059474448188
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> MAD R2 S7,MAD,<qLKSiki>,0.803030303030303,0.39922432308592987,132,0.7349241893542701,0.8711364167063359
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> MAD R3 S3,MAD,<qLKSiki>,0.8181818181818182,0.38716392603275485,132,0.7521331612417188,0.8842304751219177
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> MAD R3 S5,MAD,<qLKSiki>,0.7803030303030303,0.4156186217788768,132,0.7094001131612417,0.8512059474448188
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> MAD R3 S7,MAD,<qLKSiki>,0.7878787878787878,0.4103676071301506,132,0.7178716733720099,0.8578859023855658
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> MoA W3 L3,MoA,<qLKSiki>,0.5378787878787878,0.5004624278445042,132,0.45250184807238036,0.6232557276851953
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> MoA W3 L4,MoA,<qLKSiki>,0.5378787878787878,0.5004624278445043,132,0.45250184807238036,0.6232557276851953
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> MoA W3 L5,MoA,<qLKSiki>,0.4621212121212121,0.5004624278445043,132,0.3767442723148046,0.5474981519276196
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> MoA W4 L3,MoA,<qLKSiki>,0.5303030303030303,0.5009821489619499,132,0.44483742809942467,0.6157686325066358
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> MoA W4 L4,MoA,<qLKSiki>,0.5075757575757576,0.5018471547553727,132,0.421962588754863,0.5931889263966521
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> MoA W4 L5,MoA,<qLKSiki>,0.5303030303030303,0.5009821489619499,132,0.44483742809942467,0.6157686325066358
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> MoA W5 L3,MoA,<qLKSiki>,0.5075757575757576,0.5018471547553727,132,0.421962588754863,0.5931889263966521
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> MoA W5 L4,MoA,<qLKSiki>,0.5227272727272727,0.5013860040448348,132,0.4371927744204162,0.6082617710341292
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> MoA W5 L5,MoA,<qLKSiki>,0.5227272727272727,0.501386004044835,132,0.43719277442041615,0.6082617710341293
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> Reflection T1,Reflection,<qLKSiki>,0.6439393939393939,0.48065756100924406,132,0.5619410872322793,0.7259377006465085
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> Reflection T2,Reflection,<qLKSiki>,0.6590909090909091,0.47582063229246135,132,0.577917763572576,0.7402640546092422
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> Reflection T3,Reflection,<qLKSiki>,0.6363636363636364,0.4828782545776189,132,0.5539864879881627,0.71874078473911
Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> Reflection T4,Reflection,<qLKSiki>,0.5757575757575758,0.4961102457079156,132,0.49112310126250536,0.6603920502526462
